week_start,week_end,region,category,marketing_spend,adstock_marketing,email_sends,traffic_organic,traffic_paid,traffic_direct,traffic_total,source_system,grain,available_at
2024-01-15,2024-01-21,North,Electronics,13813.6,3752.88,24000,2809.8,2956.9,246.9,6013.7,ad_platform_export,weekly,2024-01-23 09:00:00
2024-01-22,2024-01-28,North,Electronics,16019.48,5331.72,17000,2939.3,3615.4,163.0,6717.8,ad_platform_export,weekly,2024-01-30 09:00:00
2024-01-29,2024-02-04,North,Electronics,4873.0,1950.8857142857144,19000,2971.5,2118.2,188.3,5277.9,ad_platform_export,weekly,2024-02-06 09:00:00
2024-02-05,2024-02-11,North,Electronics,4656.17,1494.0857142857144,25000,2960.8,1723.0,246.8,4930.7,ad_platform_export,weekly,2024-02-13 09:00:00
2024-02-12,2024-02-18,North,Electronics,4995.9,1578.98,19000,3024.5,1821.7,180.3,5026.5,ad_platform_export,weekly,2024-02-20 09:00:00
2024-02-19,2024-02-25,North,Electronics,7661.709999999999,2037.2742857142857,11000,3133.3,2043.3,106.8,5283.4,ad_platform_export,weekly,2024-02-27 09:00:00
2024-02-26,2024-03-03,North,Electronics,14611.67,4481.848571428572,22000,3134.2,3306.3,217.6,6658.1,ad_platform_export,weekly,2024-03-05 09:00:00
2024-03-04,2024-03-10,North,Electronics,9128.029999999999,3163.5214285714287,20000,3247.8,2843.8,201.8,6293.1,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,North,Electronics,15155.369999999999,4762.414285714286,19000,3336.7,3346.8,195.0,6878.5,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,North,Electronics,5092.04,1921.8542857142857,18000,3330.9,1958.8,165.9,5455.6,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,North,Electronics,5434.65,1707.23,26000,3510.0,1860.6999999999998,278.5,5649.0,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,North,Electronics,28748.29,7862.831428571429,24000,3618.7,4122.4,235.2,7976.299999999999,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,North,Electronics,15620.05,6112.361428571428,22000,3609.6,3648.7000000000003,227.8,7486.3,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,North,Electronics,12741.68,3627.752857142857,19000,3632.3,2841.6,201.9,6675.8,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,North,Electronics,12834.75,4435.7300000000005,22000,3710.8999999999996,3291.6,214.1,7216.5,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,North,Electronics,5017.18,1777.9185714285716,19000,3730.5,1841.4,188.2,5760.2,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,North,Electronics,5372.32,1695.2985714285714,20000,3896.5,1706.1,216.2,5818.8,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,North,Electronics,5268.53,1680.3428571428572,26000,3790.0,1757.1,257.2,5804.3,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,North,Electronics,8322.73,2244.057142857143,16000,3978.3,2139.6,153.6,6271.5,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,North,Electronics,13716.189999999999,4444.2300000000005,16000,3965.9,3229.7,167.1,7362.8,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,North,Electronics,13337.81,3675.6228571428574,17000,3968.2,2765.9,170.2,6904.2,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,North,Electronics,20725.49,6904.144285714286,15000,4009.2,4049.2,146.4,8204.9,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,North,Electronics,5426.82,2258.714285714286,29000,3917.4,2188.5,284.1,6390.0,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,North,Electronics,5283.22,1686.7585714285713,16000,3973.0,1755.3000000000002,161.2,5889.7,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,North,Electronics,5505.59,1723.2685714285712,17000,4001.4,1816.0,162.0,5979.1,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,North,Electronics,5176.74,1675.7685714285715,15000,4018.2,1694.0,152.2,5864.6,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,North,Electronics,5475.24,1717.537142857143,16000,3922.5,1844.4,155.4,5922.2,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,North,Electronics,5264.54,1677.9428571428573,23000,3947.7,1741.2,233.4,5922.2,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,North,Electronics,6909.82,2077.58,20000,3807.5,2139.1,189.0,6135.5,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,North,Electronics,6072.59,2036.2185714285713,20000,3684.3,2093.8,195.2,5973.2,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,North,Electronics,5198.33,1661.042857142857,26000,3694.4,1792.8,255.6,5742.7,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,North,Electronics,5236.4400000000005,1664.564285714286,17000,3802.2,1911.4,174.3,5887.8,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,North,Electronics,5066.08,1626.9785714285715,22000,3572.7,1725.8,225.89999999999998,5524.4,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,North,Electronics,5168.25,1627.472857142857,23000,3512.9,1799.6,234.0,5546.6,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,North,Electronics,4946.24,1594.2014285714286,18000,3587.8,1810.3,184.5,5582.5,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,North,Electronics,4976.55,1559.0114285714285,18000,3404.5,1739.1999999999998,183.1,5326.6,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,North,Electronics,7017.89,2173.8414285714284,16000,3361.0,2221.2,160.2,5742.4,ad_platform_export,weekly,2024-10-01 09:00:00
2024-09-30,2024-10-06,North,Electronics,6131.51,1815.1828571428573,25000,3110.1,1923.9,247.0,5281.0,ad_platform_export,weekly,2024-10-08 09:00:00
2024-10-07,2024-10-13,North,Electronics,10937.43,3520.192857142857,16000,3292.9,2943.8,158.6,6395.4,ad_platform_export,weekly,2024-10-15 09:00:00
2024-10-14,2024-10-20,North,Electronics,4838.89,1679.0085714285713,16000,3067.9,1964.1999999999998,173.6,5205.8,ad_platform_export,weekly,2024-10-22 09:00:00
2024-10-21,2024-10-27,North,Electronics,4900.16,1557.3185714285714,29000,3266.6,1815.0,302.9,5384.3,ad_platform_export,weekly,2024-10-29 09:00:00
2024-10-28,2024-11-03,North,Electronics,4820.72,1537.467142857143,21000,3223.1,1739.9,207.8,5170.8,ad_platform_export,weekly,2024-11-05 09:00:00
2024-11-04,2024-11-10,North,Electronics,5001.36,1581.3328571428572,25000,3572.5,1716.8,228.1,5517.3,ad_platform_export,weekly,2024-11-12 09:00:00
2024-11-11,2024-11-17,North,Electronics,5462.03,1702.9842857142855,16000,4043.8999999999996,1768.7,154.8,5967.1,ad_platform_export,weekly,2024-11-19 09:00:00
2024-11-18,2024-11-24,North,Electronics,5922.0599999999995,1850.8,20000,4638.9,1823.8,199.3,6662.1,ad_platform_export,weekly,2024-11-26 09:00:00
2024-11-25,2024-12-01,North,Electronics,5671.02,1828.2485714285715,22000,4592.2,1800.8,221.7,6614.7,ad_platform_export,weekly,2024-12-03 09:00:00
2024-12-02,2024-12-08,North,Electronics,15388.740000000002,4272.118571428572,25000,4123.5,3126.6,239.79999999999998,7489.9,ad_platform_export,weekly,2024-12-10 09:00:00
2024-12-09,2024-12-15,North,Electronics,11630.28,3978.462857142857,20000,3501.5,3048.3,215.4,6765.0,ad_platform_export,weekly,2024-12-17 09:00:00
2024-12-16,2024-12-22,North,Electronics,8831.32,3091.7214285714285,22000,3014.3,2762.9,220.6,5998.0,ad_platform_export,weekly,2024-12-24 09:00:00
2024-12-23,2024-12-29,North,Electronics,4565.65,1542.685714285714,30000,2857.2,1823.4,312.6,4993.3,ad_platform_export,weekly,2024-12-31 09:00:00
2024-12-30,2025-01-05,North,Electronics,650.09,1445.79,2000,372.8,231.4,17.5,621.7,ad_platform_export,weekly,2025-01-07 09:00:00
2022-12-26,2023-01-01,North,Home,782.69,782.69,1000,1030.6,141.7,17.5,1189.8,ad_platform_export,weekly,2023-01-03 09:00:00
2023-01-02,2023-01-08,North,Home,5619.03,1624.5185714285715,21000,6662.6,1752.1,403.9,8818.6,ad_platform_export,weekly,2023-01-10 09:00:00
2023-01-09,2023-01-15,North,Home,5680.13,1787.32,19000,6200.7,1791.8,345.6,8338.0,ad_platform_export,weekly,2023-01-17 09:00:00
2023-01-16,2023-01-22,North,Home,5836.95,1819.4385714285713,26000,5542.0,1813.8,443.5,7799.3,ad_platform_export,weekly,2023-01-24 09:00:00
2023-01-23,2023-01-29,North,Home,5910.16,1900.857142857143,23000,5327.3,1949.9,315.40000000000003,7592.8,ad_platform_export,weekly,2023-01-31 09:00:00
2023-01-30,2023-02-05,North,Home,25538.34,7013.114285714286,23000,4849.4,3473.3,303.3,8626.0,ad_platform_export,weekly,2023-02-07 09:00:00
2023-02-06,2023-02-12,North,Home,5887.15,2953.0614285714287,26000,4688.4,2260.5,338.5,7287.2,ad_platform_export,weekly,2023-02-14 09:00:00
2023-02-13,2023-02-19,North,Home,5899.48,1880.2628571428572,24000,4366.5,1779.3,261.8,6407.7,ad_platform_export,weekly,2023-02-21 09:00:00
2023-02-20,2023-02-26,North,Home,5956.58,1884.3171428571427,20000,3969.6,1901.1,213.9,6084.5,ad_platform_export,weekly,2023-02-28 09:00:00
2023-02-27,2023-03-05,North,Home,6280.61,1990.6814285714286,16000,3868.2,1918.7,168.9,5955.7,ad_platform_export,weekly,2023-03-07 09:00:00
2023-03-06,2023-03-12,North,Home,6364.82,2000.02,23000,3786.2,1907.6,220.7,5914.7,ad_platform_export,weekly,2023-03-14 09:00:00
2023-03-13,2023-03-19,North,Home,12903.68,3723.5214285714287,27000,4158.2,2624.2,248.9,7031.4,ad_platform_export,weekly,2023-03-21 09:00:00
2023-03-20,2023-03-26,North,Home,10388.49,3608.9885714285715,15000,4147.1,2627.5,148.2,6922.7,ad_platform_export,weekly,2023-03-28 09:00:00
2023-03-27,2023-04-02,North,Home,6426.61,2087.324285714286,19000,4231.6,1932.8,187.9,6352.4,ad_platform_export,weekly,2023-04-04 09:00:00
2023-04-03,2023-04-09,North,Home,6280.32,2008.0414285714285,20000,4316.0,1898.8,201.0,6415.8,ad_platform_export,weekly,2023-04-11 09:00:00
2023-04-10,2023-04-16,North,Home,6256.64,1977.7014285714286,16000,4453.9,1776.0,163.8,6393.8,ad_platform_export,weekly,2023-04-18 09:00:00
2023-04-17,2023-04-23,North,Home,6478.18,2086.4157142857143,18000,4651.8,1840.3,176.7,6668.8,ad_platform_export,weekly,2023-04-25 09:00:00
2023-04-24,2023-04-30,North,Home,15237.220000000001,4276.99,19000,4630.9,2655.6,200.6,7487.1,ad_platform_export,weekly,2023-05-02 09:00:00
2023-05-01,2023-05-07,North,Home,17506.96,5617.928571428572,23000,4692.6,3029.5,236.60000000000002,7958.6,ad_platform_export,weekly,2023-05-09 09:00:00
2023-05-08,2023-05-14,North,Home,12455.53,4205.885714285714,15000,4740.7,2776.4,156.7,7673.9,ad_platform_export,weekly,2023-05-16 09:00:00
2023-05-15,2023-05-21,North,Home,6607.59,2311.57,20000,4816.4,1951.1,180.3,6947.9,ad_platform_export,weekly,2023-05-23 09:00:00
2023-05-22,2023-05-28,North,Home,6683.51,2118.08,25000,4847.6,1863.2,248.2,6958.9,ad_platform_export,weekly,2023-05-30 09:00:00
2023-05-29,2023-06-04,North,Home,6476.21,2069.554285714286,14000,4971.8,1885.6,144.2,7001.7,ad_platform_export,weekly,2023-06-06 09:00:00
2023-06-05,2023-06-11,North,Home,13301.3,3713.86,17000,4941.1,2529.5,173.9,7644.7,ad_platform_export,weekly,2023-06-13 09:00:00
2023-06-12,2023-06-18,North,Home,13363.79,4588.898571428572,22000,4880.5,2769.0,230.79999999999998,7880.0,ad_platform_export,weekly,2023-06-20 09:00:00
2023-06-19,2023-06-25,North,Home,6736.4,2273.6314285714284,16000,5057.0,1915.3,168.3,7140.4,ad_platform_export,weekly,2023-06-27 09:00:00
2023-06-26,2023-07-02,North,Home,6524.39,2103.412857142857,20000,4885.4,1812.2,185.9,6883.4,ad_platform_export,weekly,2023-07-04 09:00:00
2023-07-03,2023-07-09,North,Home,6543.86,2053.07,18000,5167.0,1844.8,181.3,7193.1,ad_platform_export,weekly,2023-07-11 09:00:00
2023-07-10,2023-07-16,North,Home,6509.2699999999995,2083.8171428571427,21000,4756.0,1862.9,216.7,6835.6,ad_platform_export,weekly,2023-07-18 09:00:00
2023-07-17,2023-07-23,North,Home,14479.77,4016.747142857143,12000,4697.2,2541.9,117.69999999999999,7357.0,ad_platform_export,weekly,2023-07-25 09:00:00
2023-07-24,2023-07-30,North,Home,15646.69,5223.448571428571,25000,4855.5,2957.0,258.0,8070.5,ad_platform_export,weekly,2023-08-01 09:00:00
2023-07-31,2023-08-06,North,Home,6797.429999999999,2470.871428571428,13000,4765.5,2058.0,135.3,6958.7,ad_platform_export,weekly,2023-08-08 09:00:00
2023-08-07,2023-08-13,North,Home,6560.33,2089.7214285714285,14000,4359.6,1818.1999999999998,137.4,6315.3,ad_platform_export,weekly,2023-08-15 09:00:00
2023-08-14,2023-08-20,North,Home,6456.3099999999995,2052.5885714285714,24000,4357.1,1903.4,247.89999999999998,6508.5,ad_platform_export,weekly,2023-08-22 09:00:00
2023-08-21,2023-08-27,North,Home,13844.29,3844.6685714285713,21000,4600.5,2556.4,209.3,7366.2,ad_platform_export,weekly,2023-08-29 09:00:00
2023-08-28,2023-09-03,North,Home,9369.57,3495.632857142857,18000,4573.4,2469.1,166.1,7208.8,ad_platform_export,weekly,2023-09-05 09:00:00
2023-09-04,2023-09-10,North,Home,13909.52,3896.5171428571434,25000,4333.8,2605.4,240.5,7179.6,ad_platform_export,weekly,2023-09-12 09:00:00
2023-09-11,2023-09-17,North,Home,12327.52,4391.717142857143,22000,4322.5,2702.8,238.8,7264.3,ad_platform_export,weekly,2023-09-19 09:00:00
2023-09-18,2023-09-24,North,Home,6304.47,2080.0185714285717,26000,4149.3,1950.0,256.3,6355.6,ad_platform_export,weekly,2023-09-26 09:00:00
2023-09-25,2023-10-01,North,Home,6333.16,2015.5085714285713,35000,4037.8,1931.0,386.3,6355.2,ad_platform_export,weekly,2023-10-03 09:00:00
2023-10-02,2023-10-08,North,Home,20436.84,5575.501428571429,21000,3953.1,3103.5,209.89999999999998,7266.4,ad_platform_export,weekly,2023-10-10 09:00:00
2023-10-09,2023-10-15,North,Home,17848.29,6313.63,21000,3855.6000000000004,3292.4,210.7,7358.7,ad_platform_export,weekly,2023-10-17 09:00:00
2023-10-16,2023-10-22,North,Home,6005.37,2182.7371428571428,22000,3891.9,1978.8,229.0,6099.5,ad_platform_export,weekly,2023-10-24 09:00:00
2023-10-23,2023-10-29,North,Home,6161.16,1934.7271428571428,15000,3837.6,1841.0,141.1,5820.1,ad_platform_export,weekly,2023-10-31 09:00:00
2023-10-30,2023-11-05,North,Home,6101.19,1935.3542857142857,27000,4070.9,1774.6,261.0,6106.4,ad_platform_export,weekly,2023-11-07 09:00:00
2023-11-06,2023-11-12,North,Home,6085.23,1949.1328571428571,29000,4401.599999999999,1782.4,288.8,6472.7,ad_platform_export,weekly,2023-11-14 09:00:00
2023-11-13,2023-11-19,North,Home,6639.91,2079.5385714285717,20000,5268.2,1838.2,179.4,7285.9,ad_platform_export,weekly,2023-11-21 09:00:00
2023-11-20,2023-11-26,North,Home,6890.24,2186.684285714286,18000,5620.0,1853.6,186.4,7660.099999999999,ad_platform_export,weekly,2023-11-28 09:00:00
2023-11-27,2023-12-03,North,Home,7187.88,2260.5614285714287,22000,5563.8,1927.8,230.7,7722.4,ad_platform_export,weekly,2023-12-05 09:00:00
2023-12-04,2023-12-10,North,Home,6217.8,2033.3357142857144,33000,5024.2,1773.0,320.0,7116.8,ad_platform_export,weekly,2023-12-12 09:00:00
2023-12-11,2023-12-17,North,Home,17828.29,5025.295714285714,33000,4121.5,3047.9,330.2,7499.2,ad_platform_export,weekly,2023-12-19 09:00:00
2023-12-18,2023-12-24,North,Home,8219.36,2988.214285714286,25000,3724.3,2335.0,259.5,6318.9,ad_platform_export,weekly,2023-12-26 09:00:00
2023-12-25,2023-12-31,North,Home,11205.56,3522.4871428571428,16000,3492.8,2648.7,159.0,6300.5,ad_platform_export,weekly,2024-01-02 09:00:00
2024-01-01,2024-01-07,North,Home,5834.52,2137.82,15000,3462.1,2027.6,143.9,5633.7,ad_platform_export,weekly,2024-01-09 09:00:00
2024-01-08,2024-01-14,North,Home,5812.5,1862.182857142857,17000,3448.3,1894.5,167.5,5510.4,ad_platform_export,weekly,2024-01-16 09:00:00
2024-01-15,2024-01-21,North,Home,12555.289999999999,3386.0800000000004,23000,3520.2,2442.2,242.2,6204.3,ad_platform_export,weekly,2024-01-23 09:00:00
2024-01-22,2024-01-28,North,Home,14278.01,4928.837142857143,23000,3634.8,2968.4,236.7,6839.8,ad_platform_export,weekly,2024-01-30 09:00:00
2024-01-29,2024-02-04,North,Home,5925.12,2068.75,22000,3633.8,1905.5,227.5,5766.6,ad_platform_export,weekly,2024-02-06 09:00:00
2024-02-05,2024-02-11,North,Home,5501.35,1761.027142857143,15000,3588.0,1804.2,148.4,5540.6,ad_platform_export,weekly,2024-02-13 09:00:00
2024-02-12,2024-02-18,North,Home,6067.41,1910.0628571428572,21000,3673.4,1854.5,198.1,5725.7,ad_platform_export,weekly,2024-02-20 09:00:00
2024-02-19,2024-02-25,North,Home,5993.88,1914.5042857142857,27000,3882.9,1862.3,259.09999999999997,6004.0,ad_platform_export,weekly,2024-02-27 09:00:00
2024-02-26,2024-03-03,North,Home,6404.39,2004.5171428571427,25000,3937.9,1838.6,246.6,6023.2,ad_platform_export,weekly,2024-03-05 09:00:00
2024-03-04,2024-03-10,North,Home,6236.12,1990.3342857142857,19000,3950.9,1845.1999999999998,192.79999999999998,5989.0,ad_platform_export,weekly,2024-03-12 09:00:00
2024-03-11,2024-03-17,North,Home,5945.71,1906.5557142857142,21000,4076.1000000000004,1789.7,195.4,6061.2,ad_platform_export,weekly,2024-03-19 09:00:00
2024-03-18,2024-03-24,North,Home,6535.52,2023.66,21000,4262.2,1895.6,201.1,6358.9,ad_platform_export,weekly,2024-03-26 09:00:00
2024-03-25,2024-03-31,North,Home,6117.17,1979.2542857142857,23000,4304.9,1903.7,237.5,6446.3,ad_platform_export,weekly,2024-04-02 09:00:00
2024-04-01,2024-04-07,North,Home,6281.18,1982.7914285714287,24000,4469.9,1787.9,237.6,6495.3,ad_platform_export,weekly,2024-04-09 09:00:00
2024-04-08,2024-04-14,North,Home,15313.2,4376.778571428572,21000,4505.2,2880.2,214.1,7599.5,ad_platform_export,weekly,2024-04-16 09:00:00
2024-04-15,2024-04-21,North,Home,10234.96,3684.2757142857145,21000,4475.8,2637.4,197.60000000000002,7311.1,ad_platform_export,weekly,2024-04-23 09:00:00
2024-04-22,2024-04-28,North,Home,6513.23,2088.0042857142857,17000,4591.0,1894.1,174.29999999999998,6659.5,ad_platform_export,weekly,2024-04-30 09:00:00
2024-04-29,2024-05-05,North,Home,6302.66,2014.3614285714284,23000,4584.5,1848.5,237.3,6670.3,ad_platform_export,weekly,2024-05-07 09:00:00
2024-05-06,2024-05-12,North,Home,6520.28,2079.8728571428574,17000,4736.0,1863.3,186.9,6786.2,ad_platform_export,weekly,2024-05-14 09:00:00
2024-05-13,2024-05-19,North,Home,20784.09,5542.352857142857,28000,4738.8,3080.7,276.0,8095.4,ad_platform_export,weekly,2024-05-21 09:00:00
2024-05-20,2024-05-26,North,Home,16718.48,6164.441428571428,30000,4963.1,3129.7,296.7,8389.3,ad_platform_export,weekly,2024-05-28 09:00:00
2024-05-27,2024-06-02,North,Home,8276.91,2517.3014285714285,13000,4895.9,1999.8,121.5,7017.1,ad_platform_export,weekly,2024-06-04 09:00:00
2024-06-03,2024-06-09,North,Home,26478.84,7217.928571428572,28000,4837.1,3348.3,269.0,8454.2,ad_platform_export,weekly,2024-06-11 09:00:00
2024-06-10,2024-06-16,North,Home,22994.95,8437.315714285714,27000,4955.1,3362.7,272.3,8589.9,ad_platform_export,weekly,2024-06-18 09:00:00
2024-06-17,2024-06-23,North,Home,10261.86,3116.5057142857145,23000,4969.3,2297.4,229.2,7496.0,ad_platform_export,weekly,2024-06-25 09:00:00
2024-06-24,2024-06-30,North,Home,18747.67,5781.885714285714,19000,5042.6,3028.5,184.2,8255.199999999999,ad_platform_export,weekly,2024-07-02 09:00:00
2024-07-01,2024-07-07,North,Home,8339.58,3288.575714285714,24000,4856.6,2298.2,244.6,7399.2,ad_platform_export,weekly,2024-07-09 09:00:00
2024-07-08,2024-07-14,North,Home,6056.8099999999995,1952.3385714285716,17000,4875.7,1749.8,176.1,6801.5,ad_platform_export,weekly,2024-07-16 09:00:00
2024-07-15,2024-07-21,North,Home,8549.470000000001,2425.75,27000,4782.9,1975.5,273.2,7031.7,ad_platform_export,weekly,2024-07-23 09:00:00
2024-07-22,2024-07-28,North,Home,13929.44,4217.3042857142855,20000,4895.6,2767.9,191.5,7855.1,ad_platform_export,weekly,2024-07-30 09:00:00
2024-07-29,2024-08-04,North,Home,20439.75,6221.135714285714,16000,4654.7,3257.9,151.8,8064.2,ad_platform_export,weekly,2024-08-06 09:00:00
2024-08-05,2024-08-11,North,Home,12447.09,4651.561428571428,17000,4608.7,2837.3,163.7,7609.7,ad_platform_export,weekly,2024-08-13 09:00:00
2024-08-12,2024-08-18,North,Home,6320.25,2061.48,14000,4460.1,1834.2,120.9,6415.3,ad_platform_export,weekly,2024-08-20 09:00:00
2024-08-19,2024-08-25,North,Home,6378.63,2044.4885714285715,20000,4451.1,1898.8000000000002,199.4,6549.5,ad_platform_export,weekly,2024-08-27 09:00:00
2024-08-26,2024-09-01,North,Home,6411.57,2023.4057142857143,14000,4524.4,1869.1,140.9,6534.4,ad_platform_export,weekly,2024-09-03 09:00:00
2024-09-02,2024-09-08,North,Home,6461.46,2039.1814285714286,14000,4329.0,1900.8000000000002,136.3,6366.1,ad_platform_export,weekly,2024-09-10 09:00:00
2024-09-09,2024-09-15,North,Home,6307.7,2020.2428571428572,21000,4231.8,1803.9,209.5,6245.2,ad_platform_export,weekly,2024-09-17 09:00:00
2024-09-16,2024-09-22,North,Home,10786.19,3150.2657142857142,14000,4136.0,2350.5,138.2,6624.9,ad_platform_export,weekly,2024-09-24 09:00:00
2024-09-23,2024-09-29,North,Home,7825.37,2749.407142857143,20000,4208.1,2232.7,191.8,6632.5,ad_platform_export,weekly,2024-10-01 09:00:00
